Data from T2_Reflection__132__02-01-20-796.txt Node

Date: Fri Jun 04 02:01:20 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.071	-163.68
179.452	-202.11
179.833	-102
180.214	-2700
180.595	-115.67
180.977	-221.18
181.358	-2879.59
181.739	1093.94
182.12	230.81
182.501	171.98
182.882	175.52
183.262	172.19
183.643	140.34
184.024	134.56
184.405	119.6
184.786	119.14
185.166	109.27
185.547	74.57
185.927	76.42
186.308	77.84
186.689	84.85
187.069	80.9
187.449	72.84
187.83	61.12
188.21	59.14
188.59	59.18
188.971	54.04
189.351	55.5
189.731	50.86
190.111	52.5
190.491	53.74
190.871	50.91
191.251	51.02
191.631	53.16
192.011	50.24
192.391	46.12
192.771	48.56
193.151	45.78
193.531	44.82
193.91	44.71
194.29	43.59
194.67	45.22
195.049	46.27
195.429	47.64
195.808	44.38
196.188	42.81
196.567	44.02
196.946	46.91
197.326	49.64
197.705	51.25
198.084	51.54
198.464	47.24
198.843	46.27
199.222	49.76
199.601	48.16
199.98	48.32
200.359	49.25
200.738	50.99
201.117	49.72
201.496	50.37
201.875	50.11
202.254	46.51
202.632	45.19
203.011	45.44
203.39	43.81
203.768	40.2
204.147	33.48
204.525	31.93
204.904	29.25
205.282	28.94
205.661	27.62
206.039	27.65
206.418	26.69
206.796	26.75
207.174	28.57
207.552	31.3
207.931	33
208.309	32.18
208.687	29.86
209.065	30.39
209.443	29.14
209.821	27.83
210.199	27.28
210.577	27.11
210.954	26.47
211.332	25.18
211.71	25.95
212.088	26.4
212.465	27.42
212.843	27.63
213.221	27.38
213.598	31.4
213.976	31.29
214.353	32.01
214.731	31.75
215.108	31.95
215.485	29.79
215.863	28.92
216.24	27.52
216.617	24.46
216.994	23.49
217.371	21.84
217.749	23.17
218.126	22.42
218.503	20.32
218.88	20.21
219.256	20.53
219.633	18.95
220.01	18.15
220.387	18.12
220.764	18
221.14	17.58
221.517	17.8
221.894	15.49
222.27	15.27
222.647	15.5
223.023	15.08
223.4	14.98
223.776	12.9
224.153	13.59
224.529	12.7
224.905	12.69
225.282	11.84
225.658	11.32
226.034	11.05
226.41	10.26
226.786	9.95
227.162	9.65
227.538	9.36
227.914	9.09
228.29	8.61
228.666	7.91
229.042	7.37
229.418	7.19
229.793	6.9
230.169	6.85
230.545	6.6
230.92	6.57
231.296	6.69
231.672	6.14
232.047	6.03
232.422	5.82
232.798	5.6
233.173	5.74
233.549	5.39
233.924	5.49
234.299	5.54
234.674	5.6
235.05	5.53
235.425	5.24
235.8	4.96
236.175	4.95
236.55	4.7
236.925	4.69
237.3	4.47
237.675	4.39
238.049	4.31
238.424	4.5
238.799	4.35
239.174	4.34
239.548	4.37
239.923	4.16
240.297	3.95
240.672	3.92
241.046	3.93
241.421	3.84
241.795	3.72
242.17	3.75
242.544	3.68
242.918	3.7
243.293	3.61
243.667	3.56
244.041	3.44
244.415	3.39
244.789	3.51
245.163	3.56
245.537	3.58
245.911	3.57
246.285	3.55
246.659	3.63
247.033	3.65
247.406	3.68
247.78	3.65
248.154	3.64
248.528	3.59
248.901	3.54
249.275	3.54
249.648	3.6
250.022	3.55
250.395	3.49
250.769	3.57
251.142	3.57
251.515	3.46
251.888	3.47
252.262	3.41
252.635	3.43
253.008	3.37
253.381	3.36
253.754	3.31
254.127	3.33
254.5	3.3
254.873	3.22
255.246	3.25
255.619	3.29
255.992	3.25
256.364	3.19
256.737	3.15
257.11	3.12
257.483	3.05
257.855	3.04
258.228	3.04
258.6	3.1
258.973	3.01
259.345	2.99
259.718	2.99
260.09	2.85
260.462	2.75
260.834	2.75
261.207	2.73
261.579	2.72
261.951	2.67
262.323	2.68
262.695	2.67
263.067	2.72
263.439	2.61
263.811	2.67
264.183	2.64
264.555	2.65
264.927	2.59
265.298	2.65
265.67	2.65
266.042	2.67
266.413	2.58
266.785	2.64
267.156	2.63
267.528	2.54
267.899	2.46
268.271	2.47
268.642	2.45
269.013	2.53
269.385	2.53
269.756	2.6
270.127	2.62
270.498	2.66
270.87	2.66
271.241	2.6
271.612	2.46
271.983	2.51
272.354	2.47
272.724	2.5
273.095	2.46
273.466	2.44
273.837	2.35
