Data from T2_Reflection__127__01-58-08-802.txt Node

Date: Fri Jun 04 01:58:08 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.071	-171.75
179.452	-137.13
179.833	-45.71
180.214	-1300
180.595	42.55
180.977	-17.24
181.358	-851.02
181.739	287.88
182.12	124.96
182.501	16.63
182.882	48.87
183.262	69.23
183.643	60.56
184.024	27.47
184.405	31.08
184.786	39.71
185.166	50.13
185.547	49.09
185.927	51.37
186.308	55.15
186.689	61.55
187.069	45.35
187.449	46.73
187.83	40.6
188.21	37.65
188.59	44.96
188.971	42.48
189.351	47.13
189.731	44.34
190.111	49.74
190.491	49
190.871	46.52
191.251	49.2
191.631	47.86
192.011	46.01
192.391	45.55
192.771	47.69
193.151	48.08
193.531	46.79
193.91	45.68
194.29	44.39
194.67	42.45
195.049	42.17
195.429	41.63
195.808	39.44
196.188	33.56
196.567	35.19
196.946	38.39
197.326	37.34
197.705	35.22
198.084	34.15
198.464	30.48
198.843	30.45
199.222	33.05
199.601	29.76
199.98	30.48
200.359	31.26
200.738	31.85
201.117	31
201.496	31.88
201.875	30.6
202.254	26.25
202.632	25.94
203.011	31.07
203.39	29.26
203.768	27.77
204.147	26.39
204.525	24.68
204.904	22.44
205.282	22.81
205.661	24.09
206.039	23.67
206.418	23.08
206.796	27.15
207.174	31.04
207.552	31.1
207.931	32.11
208.309	31.64
208.687	28.48
209.065	29.27
209.443	28.52
209.821	28.29
210.199	28.77
210.577	29.06
210.954	31.49
211.332	30.03
211.71	31.65
212.088	29.46
212.465	27.34
212.843	27.49
213.221	26.04
213.598	28.18
213.976	28.02
214.353	28.72
214.731	27.9
215.108	27.69
215.485	27.92
215.863	25.59
216.24	23.12
216.617	19.48
216.994	19.65
217.371	19.62
217.749	19.79
218.126	19.65
218.503	19.45
218.88	18.63
219.256	17.9
219.633	15.78
220.01	16.14
220.387	15.08
220.764	15.29
221.14	16.09
221.517	16.37
221.894	14.75
222.27	14.1
222.647	13.72
223.023	12.59
223.4	12.59
223.776	10.97
224.153	10.79
224.529	10.5
224.905	9.66
225.282	10.24
225.658	9.43
226.034	9.23
226.41	8.52
226.786	8.51
227.162	8
227.538	7.74
227.914	7.01
228.29	6.37
228.666	6.17
229.042	5.91
229.418	5.75
229.793	5.48
230.169	5.19
230.545	4.58
230.92	4.3
231.296	4.6
231.672	4.59
232.047	4.66
232.422	4.53
232.798	4.38
233.173	4.71
233.549	4.57
233.924	4.41
234.299	4.55
234.674	4.39
235.05	4.5
235.425	4.36
235.8	3.99
236.175	3.9
236.55	3.84
236.925	3.84
237.3	3.73
237.675	3.76
238.049	3.62
238.424	3.84
238.799	3.6
239.174	3.52
239.548	3.51
239.923	3.38
240.297	3.49
240.672	3.39
241.046	3.33
241.421	3.26
241.795	3.29
242.17	3.24
242.544	3.1
242.918	3.13
243.293	3.17
243.667	3.27
244.041	3.19
244.415	3.07
244.789	3.17
245.163	3.29
245.537	3.29
245.911	3.21
246.285	3.25
246.659	3.28
247.033	3.25
247.406	3.28
247.78	3.21
248.154	3.19
248.528	3.29
248.901	3.28
249.275	3.27
249.648	3.19
250.022	3.16
250.395	3.09
250.769	3.12
251.142	3.1
251.515	3.12
251.888	3.17
252.262	3.2
252.635	3.2
253.008	3.08
253.381	3.03
253.754	3.01
254.127	2.99
