Data from T1_Reflection__133__00-03-51-069.txt Node

Date: Thu Jun 03 00:03:51 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.071	121.72
179.452	177.08
179.833	58.81
180.214	5.45
180.595	-613.08
180.977	-162.6
181.358	-11.51
181.739	-86.27
182.12	-15.9
182.501	15.56
182.882	93.93
183.262	45.71
183.643	52.5
184.024	36.29
184.405	36.27
184.786	41.91
185.166	27.06
185.547	25.1
185.927	10.4
186.308	12.74
186.689	19.01
187.069	15.69
187.449	11.61
187.83	12.67
188.21	12.76
188.59	12.43
188.971	13.02
189.351	15.51
189.731	17.91
190.111	19.44
190.491	20.34
190.871	18.31
191.251	18.67
191.631	19.82
192.011	18.71
192.391	16.13
192.771	18.33
193.151	15.82
193.531	16.43
193.91	16.82
194.29	13.81
194.67	13.89
195.049	12.57
195.429	13.41
195.808	12.93
196.188	12.06
196.567	11.78
196.946	11.54
197.326	11.61
197.705	9.88
198.084	10.13
198.464	9.66
198.843	9.5
199.222	9.36
199.601	10.11
199.98	8.92
200.359	8.47
200.738	8.52
201.117	7.31
201.496	7.52
201.875	5.63
202.254	5.08
202.632	5.13
203.011	5.58
203.39	4.83
203.768	6.72
204.147	8.32
204.525	8.4
204.904	9.54
205.282	9.12
205.661	8.38
206.039	8.93
206.418	8.18
206.796	9.18
207.174	9.65
207.552	8.94
207.931	8.92
208.309	8.97
208.687	8.4
209.065	8.47
209.443	7.67
209.821	7.47
210.199	6.6
210.577	6.07
210.954	5.67
211.332	7.51
211.71	7.51
212.088	7.85
212.465	7.8
212.843	7.14
213.221	6.27
213.598	6.59
213.976	6.57
214.353	6.59
214.731	6.47
215.108	6.37
215.485	5.02
215.863	5.42
216.24	4.59
216.617	4.95
216.994	5.45
217.371	5.53
217.749	4.88
218.126	5.06
218.503	4.6
218.88	4.93
219.256	4.9
219.633	5.4
220.01	6.15
220.387	6.81
220.764	6
221.14	5.7
221.517	6.02
221.894	5.31
222.27	6.19
222.647	6.57
223.023	5.53
223.4	5.58
223.776	5.69
224.153	5.31
224.529	5.41
224.905	5.92
225.282	5.91
225.658	5.68
226.034	5.52
226.41	5.17
226.786	5.16
227.162	5.3
227.538	5.26
227.914	5.25
228.29	4.98
228.666	4.74
229.042	4.5
229.418	4.31
229.793	4.06
230.169	4.21
230.545	3.98
230.92	3.81
231.296	3.73
231.672	3.52
232.047	3.29
232.422	3.37
