Data from T2__Reflection__29__23-38-21-929.txt Node

Date: Tue Jun 01 23:38:21 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.071	73.17
179.452	82.87
179.833	84.2
180.214	78.72
180.595	61.1
180.977	78.21
181.358	109.72
181.739	68.66
182.12	60.65
182.501	59.25
182.882	48.61
183.262	52.54
183.643	38.05
184.024	-20.61
184.405	-13.04
184.786	-3.09
185.166	16
185.547	11.84
185.927	20.54
186.308	19.12
186.689	23.44
187.069	18.95
187.449	6.96
187.83	0.25
188.21	-2.77
188.59	-0.85
188.971	0.75
189.351	1.51
189.731	0.78
190.111	1.44
190.491	1.96
190.871	3.22
191.251	1.16
191.631	0.43
192.011	1.31
192.391	1.31
192.771	0.65
193.151	-2.99
193.531	-2.15
193.91	1.72
194.29	2.24
194.67	1.49
195.049	2.43
195.429	0.67
195.808	0.7
196.188	0.31
196.567	1
196.946	2.56
197.326	2.56
197.705	4.53
198.084	5.04
198.464	4.06
198.843	5.38
199.222	4.5
199.601	3.78
199.98	2.85
200.359	2.51
200.738	2.95
201.117	3.12
201.496	3.36
201.875	4.39
202.254	4.83
202.632	5.26
203.011	5.22
203.39	3.06
203.768	2.88
204.147	3.54
204.525	3.25
204.904	3.97
205.282	4.26
205.661	4.33
206.039	4.81
206.418	4.79
206.796	5.87
207.174	4.79
207.552	4.57
207.931	4.62
208.309	3.35
208.687	3.26
209.065	3.69
209.443	4.27
209.821	4.3
210.199	4.07
210.577	4.02
210.954	3.63
211.332	2.99
211.71	3.26
212.088	3.53
212.465	3.45
212.843	3.98
213.221	4.09
213.598	3.55
213.976	3.81
214.353	3.7
214.731	3.81
215.108	3.69
215.485	3.27
215.863	3.07
216.24	2.81
216.617	2.95
216.994	2.89
217.371	2.64
217.749	2.32
218.126	2.97
218.503	2.47
218.88	2.29
219.256	1.93
219.633	1.9
220.01	1.9
220.387	1.52
220.764	1.56
221.14	0.98
221.517	0.86
221.894	0.44
222.27	0.64
222.647	0.64
223.023	0.98
223.4	0.93
223.776	1.15
224.153	1.07
224.529	1.1
224.905	1.47
225.282	1.51
225.658	1.48
226.034	1.6
226.41	1.46
226.786	1.76
227.162	2
227.538	1.65
227.914	1.83
228.29	1.78
228.666	1.72
229.042	2.05
229.418	1.91
229.793	2.23
230.169	2.2
230.545	2.11
230.92	2.18
231.296	2.34
231.672	2.33
232.047	2.18
232.422	2.11
232.798	2.12
233.173	2
233.549	2.11
233.924	2.11
