Data from T2__Reflection__53__00-36-51-784.txt Node

Date: Sat Jun 05 00:36:51 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.071	26.08
179.452	-11.71
179.833	5.46
180.214	44.3
180.595	40.19
180.977	225
181.358	59.07
181.739	109.29
182.12	53.45
182.501	108.22
182.882	110.92
183.262	132.89
183.643	-268.84
184.024	-44.86
184.405	10.39
184.786	15.43
185.166	24.63
185.547	2.82
185.927	4.11
186.308	-0.02
186.689	8.82
187.069	23.77
187.449	27.02
187.83	27.64
188.21	10.61
188.59	6.35
188.971	4.43
189.351	2.75
189.731	8.51
190.111	-1.42
190.491	-0.16
190.871	-4.22
191.251	-3.25
191.631	-0.37
192.011	2.79
192.391	2.42
192.771	2.8
193.151	4.79
193.531	6.57
193.91	1.49
194.29	0.38
194.67	-1.22
195.049	0.82
195.429	0.82
195.808	-2.61
196.188	-4.1
196.567	-10.21
196.946	-8.23
197.326	-7.96
197.705	-6.88
198.084	-3.77
198.464	-3.67
198.843	-2.78
199.222	-2.61
199.601	4.03
199.98	4.31
200.359	8.41
200.738	11.96
201.117	9.45
201.496	8.79
201.875	6
202.254	3.79
202.632	4.11
203.011	3.13
203.39	4.76
203.768	5.64
204.147	8.62
204.525	9.21
204.904	6.58
205.282	8.23
205.661	5.55
206.039	6.3
206.418	4.03
206.796	4.49
207.174	1
207.552	-1.65
207.931	-3.49
208.309	-2.21
208.687	-3.85
209.065	-5.06
209.443	-5.75
209.821	-8.47
210.199	-13.05
210.577	-12.7
210.954	-11.09
211.332	-10.57
211.71	-8.48
212.088	-9.38
212.465	-7.6
212.843	-7.79
213.221	-5.44
213.598	-8.61
213.976	-10.54
214.353	-9.36
214.731	-8.98
215.108	-7.47
215.485	-6.92
215.863	-6.83
216.24	-6.39
